target_window_start,target_window_end,mean_target_absorbed_dose_rate,std_target_absorbed_dose_rate,target_window_num_rad_dose_obs_avail,class_label,input_sdoml_data_filepaths,num_input_sdoml_data_filepaths,input_window_start,input_window_end,input_window_num_rad_dose_obs_avail,radlab_data_filepath,sample_id,instrument_id
2022-11-15 18:00:00+00:00,2022-11-16 00:00:00+00:00,9.088958333333332,0.255802200195777,6,1,[],0,2022-11-15 05:30:00+00:00,2022-11-15 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-15 18:00:00+00:00_2022-11-16 00:00:00+00:00,CRaTER-D1D2
2022-11-16 00:00:00+00:00,2022-11-16 06:00:00+00:00,9.180208333333335,0.24639657110972454,6,1,[],0,2022-11-15 11:30:00+00:00,2022-11-15 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-16 00:00:00+00:00_2022-11-16 06:00:00+00:00,CRaTER-D1D2
2022-11-16 06:00:00+00:00,2022-11-16 12:00:00+00:00,9.254444444444445,0.4509594110694428,6,1,[],0,2022-11-15 17:30:00+00:00,2022-11-16 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-16 06:00:00+00:00_2022-11-16 12:00:00+00:00,CRaTER-D1D2
2022-11-16 12:00:00+00:00,2022-11-16 18:00:00+00:00,9.107083333333334,0.19532543475687725,6,1,[],0,2022-11-15 23:30:00+00:00,2022-11-16 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-16 12:00:00+00:00_2022-11-16 18:00:00+00:00,CRaTER-D1D2
2022-11-16 18:00:00+00:00,2022-11-17 00:00:00+00:00,9.644930555555556,1.371588073569138,6,1,[],0,2022-11-16 05:30:00+00:00,2022-11-16 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-16 18:00:00+00:00_2022-11-17 00:00:00+00:00,CRaTER-D1D2
2022-11-17 00:00:00+00:00,2022-11-17 06:00:00+00:00,9.461180555555556,0.49948175785254634,6,1,[],0,2022-11-16 11:30:00+00:00,2022-11-16 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-17 00:00:00+00:00_2022-11-17 06:00:00+00:00,CRaTER-D1D2
2022-11-17 06:00:00+00:00,2022-11-17 12:00:00+00:00,9.234236111111112,0.15990437982346978,6,1,[],0,2022-11-16 17:30:00+00:00,2022-11-17 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-17 06:00:00+00:00_2022-11-17 12:00:00+00:00,CRaTER-D1D2
2022-11-17 12:00:00+00:00,2022-11-17 18:00:00+00:00,9.05763888888889,0.3668043197000507,6,1,[],0,2022-11-16 23:30:00+00:00,2022-11-17 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-17 12:00:00+00:00_2022-11-17 18:00:00+00:00,CRaTER-D1D2
2022-11-17 18:00:00+00:00,2022-11-18 00:00:00+00:00,8.973125000000001,0.3422945408008095,6,1,[],0,2022-11-17 05:30:00+00:00,2022-11-17 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-17 18:00:00+00:00_2022-11-18 00:00:00+00:00,CRaTER-D1D2
2022-11-18 00:00:00+00:00,2022-11-18 06:00:00+00:00,9.101111111111113,0.2935115922479905,6,1,[],0,2022-11-17 11:30:00+00:00,2022-11-17 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-18 00:00:00+00:00_2022-11-18 06:00:00+00:00,CRaTER-D1D2
2022-11-18 06:00:00+00:00,2022-11-18 12:00:00+00:00,9.198680555555558,0.10800308012440145,6,1,[],0,2022-11-17 17:30:00+00:00,2022-11-18 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-18 06:00:00+00:00_2022-11-18 12:00:00+00:00,CRaTER-D1D2
2022-11-18 12:00:00+00:00,2022-11-18 18:00:00+00:00,9.285347222222223,0.5131016915504312,6,1,[],0,2022-11-17 23:30:00+00:00,2022-11-18 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-18 12:00:00+00:00_2022-11-18 18:00:00+00:00,CRaTER-D1D2
2022-11-18 18:00:00+00:00,2022-11-19 00:00:00+00:00,9.277847222222222,0.21818212223852415,6,1,[],0,2022-11-18 05:30:00+00:00,2022-11-18 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-18 18:00:00+00:00_2022-11-19 00:00:00+00:00,CRaTER-D1D2
2022-11-19 00:00:00+00:00,2022-11-19 06:00:00+00:00,8.901944444444444,0.21958948266039874,6,1,[],0,2022-11-18 11:30:00+00:00,2022-11-18 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-19 00:00:00+00:00_2022-11-19 06:00:00+00:00,CRaTER-D1D2
2022-11-19 06:00:00+00:00,2022-11-19 12:00:00+00:00,9.045555555555557,0.2924331858901737,6,1,[],0,2022-11-18 17:30:00+00:00,2022-11-19 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-19 06:00:00+00:00_2022-11-19 12:00:00+00:00,CRaTER-D1D2
2022-11-19 12:00:00+00:00,2022-11-19 18:00:00+00:00,9.269583333333333,0.29759296711124417,6,1,[],0,2022-11-18 23:30:00+00:00,2022-11-19 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-19 12:00:00+00:00_2022-11-19 18:00:00+00:00,CRaTER-D1D2
2022-11-19 18:00:00+00:00,2022-11-20 00:00:00+00:00,9.004652777777778,0.2770144459758748,6,1,[],0,2022-11-19 05:30:00+00:00,2022-11-19 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-19 18:00:00+00:00_2022-11-20 00:00:00+00:00,CRaTER-D1D2
2022-11-20 00:00:00+00:00,2022-11-20 06:00:00+00:00,9.125,0.3559753652265109,6,1,[],0,2022-11-19 11:30:00+00:00,2022-11-19 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-20 00:00:00+00:00_2022-11-20 06:00:00+00:00,CRaTER-D1D2
2022-11-20 06:00:00+00:00,2022-11-20 12:00:00+00:00,9.00576388888889,0.115886133216678,6,1,[],0,2022-11-19 17:30:00+00:00,2022-11-20 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-20 06:00:00+00:00_2022-11-20 12:00:00+00:00,CRaTER-D1D2
2022-11-20 12:00:00+00:00,2022-11-20 18:00:00+00:00,9.189236111111112,0.25836138027259065,6,1,[],0,2022-11-19 23:30:00+00:00,2022-11-20 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-20 12:00:00+00:00_2022-11-20 18:00:00+00:00,CRaTER-D1D2
2022-11-20 18:00:00+00:00,2022-11-21 00:00:00+00:00,8.996180555555556,0.286543943436363,6,1,[],0,2022-11-20 05:30:00+00:00,2022-11-20 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-20 18:00:00+00:00_2022-11-21 00:00:00+00:00,CRaTER-D1D2
2022-11-21 00:00:00+00:00,2022-11-21 06:00:00+00:00,8.785555555555556,0.3932784997874431,6,1,[],0,2022-11-20 11:30:00+00:00,2022-11-20 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-21 00:00:00+00:00_2022-11-21 06:00:00+00:00,CRaTER-D1D2
2022-11-21 06:00:00+00:00,2022-11-21 12:00:00+00:00,8.604236111111112,0.0930126611337021,6,1,[],0,2022-11-20 17:30:00+00:00,2022-11-21 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-21 06:00:00+00:00_2022-11-21 12:00:00+00:00,CRaTER-D1D2
2022-11-21 12:00:00+00:00,2022-11-21 18:00:00+00:00,8.910763888888889,0.41812989026278935,6,1,[],0,2022-11-20 23:30:00+00:00,2022-11-21 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-21 12:00:00+00:00_2022-11-21 18:00:00+00:00,CRaTER-D1D2
2022-11-21 18:00:00+00:00,2022-11-22 00:00:00+00:00,8.787083333333333,0.21025186065147575,6,1,[],0,2022-11-21 05:30:00+00:00,2022-11-21 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-21 18:00:00+00:00_2022-11-22 00:00:00+00:00,CRaTER-D1D2
2022-11-22 00:00:00+00:00,2022-11-22 06:00:00+00:00,8.680972222222223,0.12312968045876084,6,1,[],0,2022-11-21 11:30:00+00:00,2022-11-21 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-22 00:00:00+00:00_2022-11-22 06:00:00+00:00,CRaTER-D1D2
2022-11-22 06:00:00+00:00,2022-11-22 12:00:00+00:00,8.716666666666669,0.1583676863317576,6,1,[],0,2022-11-21 17:30:00+00:00,2022-11-22 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-22 06:00:00+00:00_2022-11-22 12:00:00+00:00,CRaTER-D1D2
2022-11-22 12:00:00+00:00,2022-11-22 18:00:00+00:00,8.946805555555557,0.241436272679629,6,1,[],0,2022-11-21 23:30:00+00:00,2022-11-22 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-22 12:00:00+00:00_2022-11-22 18:00:00+00:00,CRaTER-D1D2
2022-11-22 18:00:00+00:00,2022-11-23 00:00:00+00:00,8.838402777777777,0.3032729847502425,6,1,[],0,2022-11-22 05:30:00+00:00,2022-11-22 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-22 18:00:00+00:00_2022-11-23 00:00:00+00:00,CRaTER-D1D2
2022-11-23 00:00:00+00:00,2022-11-23 06:00:00+00:00,8.913194444444445,0.17406274588829407,6,1,[],0,2022-11-22 11:30:00+00:00,2022-11-22 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-23 00:00:00+00:00_2022-11-23 06:00:00+00:00,CRaTER-D1D2
2022-11-23 06:00:00+00:00,2022-11-23 12:00:00+00:00,8.776944444444446,0.23067128119715283,6,1,[],0,2022-11-22 17:30:00+00:00,2022-11-23 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-23 06:00:00+00:00_2022-11-23 12:00:00+00:00,CRaTER-D1D2
2022-11-23 12:00:00+00:00,2022-11-23 18:00:00+00:00,8.618333333333334,0.3114849254719988,6,1,[],0,2022-11-22 23:30:00+00:00,2022-11-23 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-23 12:00:00+00:00_2022-11-23 18:00:00+00:00,CRaTER-D1D2
2022-11-23 18:00:00+00:00,2022-11-24 00:00:00+00:00,8.858819444444444,0.19861258012277289,6,1,[],0,2022-11-23 05:30:00+00:00,2022-11-23 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-23 18:00:00+00:00_2022-11-24 00:00:00+00:00,CRaTER-D1D2
2022-11-24 00:00:00+00:00,2022-11-24 06:00:00+00:00,8.977708333333334,0.41747919040509784,6,1,[],0,2022-11-23 11:30:00+00:00,2022-11-23 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-24 00:00:00+00:00_2022-11-24 06:00:00+00:00,CRaTER-D1D2
2022-11-24 06:00:00+00:00,2022-11-24 12:00:00+00:00,8.674999999999999,0.31265366592255806,6,1,[],0,2022-11-23 17:30:00+00:00,2022-11-24 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-24 06:00:00+00:00_2022-11-24 12:00:00+00:00,CRaTER-D1D2
2022-11-24 12:00:00+00:00,2022-11-24 18:00:00+00:00,8.919444444444446,0.20935287565068125,6,1,[],0,2022-11-23 23:30:00+00:00,2022-11-24 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-24 12:00:00+00:00_2022-11-24 18:00:00+00:00,CRaTER-D1D2
2022-11-24 18:00:00+00:00,2022-11-25 00:00:00+00:00,8.826666666666666,0.21223322033747397,6,1,[],0,2022-11-24 05:30:00+00:00,2022-11-24 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-24 18:00:00+00:00_2022-11-25 00:00:00+00:00,CRaTER-D1D2
2022-11-25 00:00:00+00:00,2022-11-25 06:00:00+00:00,8.97027777777778,0.34995979156165474,6,1,[],0,2022-11-24 11:30:00+00:00,2022-11-24 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-25 00:00:00+00:00_2022-11-25 06:00:00+00:00,CRaTER-D1D2
2022-11-25 06:00:00+00:00,2022-11-25 12:00:00+00:00,8.981180555555556,0.2198080782006977,6,1,[],0,2022-11-24 17:30:00+00:00,2022-11-25 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-25 06:00:00+00:00_2022-11-25 12:00:00+00:00,CRaTER-D1D2
2022-11-25 12:00:00+00:00,2022-11-25 18:00:00+00:00,9.052916666666667,0.3106717818188809,6,1,[],0,2022-11-24 23:30:00+00:00,2022-11-25 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-25 12:00:00+00:00_2022-11-25 18:00:00+00:00,CRaTER-D1D2
2022-11-25 18:00:00+00:00,2022-11-26 00:00:00+00:00,9.258958333333334,0.330329411731123,6,1,[],0,2022-11-25 05:30:00+00:00,2022-11-25 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-25 18:00:00+00:00_2022-11-26 00:00:00+00:00,CRaTER-D1D2
2022-11-26 00:00:00+00:00,2022-11-26 06:00:00+00:00,9.009305555555557,0.2230961980407702,6,1,[],0,2022-11-25 11:30:00+00:00,2022-11-25 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-26 00:00:00+00:00_2022-11-26 06:00:00+00:00,CRaTER-D1D2
2022-11-26 06:00:00+00:00,2022-11-26 12:00:00+00:00,8.921666666666665,0.259210205346077,6,1,[],0,2022-11-25 17:30:00+00:00,2022-11-26 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-26 06:00:00+00:00_2022-11-26 12:00:00+00:00,CRaTER-D1D2
2022-11-26 12:00:00+00:00,2022-11-26 18:00:00+00:00,9.164236111111112,0.35354024803835965,6,1,[],0,2022-11-25 23:30:00+00:00,2022-11-26 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-26 12:00:00+00:00_2022-11-26 18:00:00+00:00,CRaTER-D1D2
2022-11-26 18:00:00+00:00,2022-11-27 00:00:00+00:00,8.683333333333335,0.19782702648376302,6,1,[],0,2022-11-26 05:30:00+00:00,2022-11-26 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-26 18:00:00+00:00_2022-11-27 00:00:00+00:00,CRaTER-D1D2
2022-11-27 00:00:00+00:00,2022-11-27 06:00:00+00:00,8.844375,0.34132323101776574,6,1,[],0,2022-11-26 11:30:00+00:00,2022-11-26 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-27 00:00:00+00:00_2022-11-27 06:00:00+00:00,CRaTER-D1D2
2022-11-27 06:00:00+00:00,2022-11-27 12:00:00+00:00,8.929375,0.24382403315407328,6,1,[],0,2022-11-26 17:30:00+00:00,2022-11-27 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-27 06:00:00+00:00_2022-11-27 12:00:00+00:00,CRaTER-D1D2
2022-11-27 12:00:00+00:00,2022-11-27 18:00:00+00:00,9.201388888888891,0.40621364984572783,6,1,[],0,2022-11-26 23:30:00+00:00,2022-11-27 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-27 12:00:00+00:00_2022-11-27 18:00:00+00:00,CRaTER-D1D2
2022-11-27 18:00:00+00:00,2022-11-28 00:00:00+00:00,9.060694444444445,0.35892124467150593,6,1,[],0,2022-11-27 05:30:00+00:00,2022-11-27 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-27 18:00:00+00:00_2022-11-28 00:00:00+00:00,CRaTER-D1D2
2022-11-28 00:00:00+00:00,2022-11-28 06:00:00+00:00,9.016875,0.4227288684021424,6,1,[],0,2022-11-27 11:30:00+00:00,2022-11-27 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-28 00:00:00+00:00_2022-11-28 06:00:00+00:00,CRaTER-D1D2
2022-11-28 06:00:00+00:00,2022-11-28 12:00:00+00:00,8.938194444444445,0.3714609753027086,6,1,[],0,2022-11-27 17:30:00+00:00,2022-11-28 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-28 06:00:00+00:00_2022-11-28 12:00:00+00:00,CRaTER-D1D2
2022-11-28 12:00:00+00:00,2022-11-28 18:00:00+00:00,9.063541666666667,0.2830350503013261,6,1,[],0,2022-11-27 23:30:00+00:00,2022-11-28 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-28 12:00:00+00:00_2022-11-28 18:00:00+00:00,CRaTER-D1D2
2022-11-28 18:00:00+00:00,2022-11-29 00:00:00+00:00,8.690208333333333,0.14867640375125954,6,1,[],0,2022-11-28 05:30:00+00:00,2022-11-28 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-28 18:00:00+00:00_2022-11-29 00:00:00+00:00,CRaTER-D1D2
2022-11-29 00:00:00+00:00,2022-11-29 06:00:00+00:00,9.048125,0.40933357862257386,6,1,[],0,2022-11-28 11:30:00+00:00,2022-11-28 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-29 00:00:00+00:00_2022-11-29 06:00:00+00:00,CRaTER-D1D2
2022-11-29 06:00:00+00:00,2022-11-29 12:00:00+00:00,8.905625,0.4290982786665895,6,1,[],0,2022-11-28 17:30:00+00:00,2022-11-29 05:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-29 06:00:00+00:00_2022-11-29 12:00:00+00:00,CRaTER-D1D2
2022-11-29 12:00:00+00:00,2022-11-29 18:00:00+00:00,8.946250000000001,0.38032211006909294,6,1,[],0,2022-11-28 23:30:00+00:00,2022-11-29 11:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-29 12:00:00+00:00_2022-11-29 18:00:00+00:00,CRaTER-D1D2
2022-11-29 18:00:00+00:00,2022-11-30 00:00:00+00:00,8.842569444444445,0.24844369945289285,6,1,[],0,2022-11-29 05:30:00+00:00,2022-11-29 17:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-29 18:00:00+00:00_2022-11-30 00:00:00+00:00,CRaTER-D1D2
2022-11-30 00:00:00+00:00,2022-11-30 06:00:00+00:00,8.800833333333333,0.0,1,1,[],0,2022-11-29 11:30:00+00:00,2022-11-29 23:30:00+00:00,12,/home/daisysong/2024-HL-Virtual-Dosimeter/data/google_cloud_buckets/radlab-private/data_tables/readings_table/per_instrument_padded/CRaTER-D1D2_readings_padded.csv,CRaTER-D1D2_2022-11-30 00:00:00+00:00_2022-11-30 06:00:00+00:00,CRaTER-D1D2
